,legal name,doing business as name,zip code,location,matches,type
1070,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60640.0,"(41.97708994496324, -87.66003368701047)",CHIPOTLE MEXICAN GRILL,Fast Food
1071,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #2923,60620.0,"(41.73615053659739, -87.62584234039011)",CHIPOTLE MEXICAN GRILL,Fast Food
1072,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60614.0,"(41.91758179156386, -87.6590228976662)",CHIPOTLE MEXICAN GRILL,Fast Food
1073,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60602.0,"(41.88217262294574, -87.62756936298685)",CHIPOTLE MEXICAN GRILL,Fast Food
1074,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60647.0,"(41.9315062369114, -87.68661953580288)",CHIPOTLE MEXICAN GRILL,Fast Food
1075,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60610.0,"(41.89177250534944, -87.62831667712605)",CHIPOTLE MEXICAN GRILL,Fast Food
1076,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60606.0,"(41.885620943905664, -87.63506653338979)",CHIPOTLE MEXICAN GRILL,Fast Food
1077,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60659.0,"(41.989505816497164, -87.70565776952233)",CHIPOTLE MEXICAN GRILL,Fast Food
1078,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60601.0,"(41.88720776765347, -87.62469337443704)",CHIPOTLE MEXICAN GRILL,Fast Food
1079,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60606.0,"(41.88075715864721, -87.6347092983425)",CHIPOTLE MEXICAN GRILL,Fast Food
1080,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60657.0,"(41.93978650135143, -87.65503926380848)",CHIPOTLE MEXICAN GRILL,Fast Food
1081,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE,60606.0,"(41.877791648104406, -87.63652434443534)",CHIPOTLE MEXICAN GRILL,Fast Food
1082,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE,60618.0,"(41.94169392990675, -87.6883793275093)",CHIPOTLE MEXICAN GRILL,Fast Food
1083,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60604.0,"(41.87833154856475, -87.62732389735858)",CHIPOTLE MEXICAN GRILL,Fast Food
1084,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60603.0,"(41.88167475683708, -87.63250418895821)",CHIPOTLE MEXICAN GRILL,Fast Food
1085,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #1979,60615.0,"(41.79966079322186, -87.58819825147138)",CHIPOTLE MEXICAN GRILL,Fast Food
1086,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60610.0,"(41.90383565973192, -87.6288261074516)",CHIPOTLE MEXICAN GRILL,Fast Food
1087,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #3367,60612.0,"(41.872370738778436, -87.67744571098108)",CHIPOTLE MEXICAN GRILL,Fast Food
1088,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #2796,60652.0,"(41.75487185207139, -87.74139242741532)",CHIPOTLE MEXICAN GRILL,Fast Food
1089,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60626.0,"(42.002596382532914, -87.66093220450281)",CHIPOTLE MEXICAN GRILL,Fast Food
1090,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60618.0,"(41.94651094106423, -87.70896897170057)",CHIPOTLE MEXICAN GRILL,Fast Food
1091,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60661.0,"(41.880463147078466, -87.6408038842781)",CHIPOTLE MEXICAN GRILL,Fast Food
1092,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60611.0,"(41.89329367658513, -87.62039289469121)",CHIPOTLE MEXICAN GRILL,Fast Food
1093,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #2409,60632.0,"(41.79591955895206, -87.72338425568093)",CHIPOTLE MEXICAN GRILL,Fast Food
1094,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE,60607.0,"(41.86797280510883, -87.64089225688473)",CHIPOTLE MEXICAN GRILL,Fast Food
1095,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #3481,60614.0,"(41.925435975228986, -87.64895098851831)",CHIPOTLE MEXICAN GRILL,Fast Food
1096,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60610.0,"(41.91126962078246, -87.6351678448219)",CHIPOTLE MEXICAN GRILL,Fast Food
1097,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #2768,60621.0,"(41.77985559084816, -87.64514243359771)",CHIPOTLE MEXICAN GRILL,Fast Food
1098,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #3430,60605.0,"(41.86797982367172, -87.62598154133049)",CHIPOTLE MEXICAN GRILL,Fast Food
1099,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL,60657.0,"(41.93270303163393, -87.66825941420389)",CHIPOTLE MEXICAN GRILL,Fast Food
1100,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #3433,60613.0,"(41.947122592189345, -87.65506631884556)",CHIPOTLE MEXICAN GRILL,Fast Food
1101,"CHIPOTLE MEXICAN GRILL, INC.",CHIPOTLE MEXICAN GRILL #3785,60630.0,"(41.97526051168173, -87.74568039979755)",CHIPOTLE MEXICAN GRILL,Fast Food
1102,O'HARE VENTURES II LLC.,SALAD WORKS,60666.0,"(42.008536400868735, -87.91442843927047)",SALADWORKS,Fast Food
1103,"DOLLAR TREE STORES, INC.",DOLLAR TREE #3918,60609.0,"(41.810138152519215, -87.66486726604325)",DOLLAR TREE,Chains
1104,"DOLLAR TREE STORES, INC.",DOLLAR TREE #650,60620.0,"(41.736380045588184, -87.62750921902564)",DOLLAR TREE,Chains
1105,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4143,60617.0,"(41.72239045369584, -87.57287918538222)",DOLLAR TREE,Chains
1106,"DOLLAR TREE STORES, INC.",DOLLAR TREE,60609.0,"(41.81083588489423, -87.67541114421563)",DOLLAR TREE,Chains
1107,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORES #3128,60617.0,"(41.736267892540276, -87.58506396947733)",DOLLAR TREE,Chains
1108,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4903,60656.0,"(41.980145236626335, -87.80683138122079)",DOLLAR TREE,Chains
1109,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4693,60625.0,"(41.979118683880166, -87.69251691158883)",DOLLAR TREE,Chains
1110,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORES #673,60645.0,"(42.018644413387115, -87.69033068415985)",DOLLAR TREE,Chains
1111,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORES INC #645,60707.0,"(41.92375020104243, -87.78988085962634)",DOLLAR TREE,Chains
1112,"DOLLAR TREE STORES, INC.",DOLLAR TREE #633,60632.0,"(41.7998344238418, -87.72320456094785)",DOLLAR TREE,Chains
1113,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4475,60639.0,"(41.924347036010694, -87.74642763965628)",DOLLAR TREE,Chains
1114,"DOLLAR TREE STORES, INC.",DOLLAR TREE #653,60608.0,"(41.85189139519962, -87.68866325844368)",DOLLAR TREE,Chains
1115,"DOLLAR TREE STORES, INC.","DOLLAR TREE STORE, INC #635",60640.0,"(41.977376994375376, -87.65974807990746)",DOLLAR TREE,Chains
1116,"DOLLAR TREE STORES, INC.","DOLLAR TREE STORES, INC STORE#665",60618.0,"(41.946539154846334, -87.70176910944076)",DOLLAR TREE,Chains
1117,"DOLLAR TREE STORES, INC.","DOLLAR TREE STORES, INC #4056",60659.0,"(41.99717640012952, -87.71753464854655)",DOLLAR TREE,Chains
1118,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORES #885,60632.0,"(41.80646042607994, -87.7040748123394)",DOLLAR TREE,Chains
1119,"DOLLAR TREE STORES, INC.",DOLLAR TREE #640,60617.0,"(41.68104793495918, -87.53561213179208)",DOLLAR TREE,Chains
1120,"DOLLAR TREE STORES, INC.",DOLLAR TREE #3359,60625.0,"(41.967906325375615, -87.68902999593072)",DOLLAR TREE,Chains
1121,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4215,60647.0,"(41.928776950152816, -87.68265147595237)",DOLLAR TREE,Chains
1122,"DOLLAR TREE STORES, INC.",DOLLAR TREE # 644,60634.0,"(41.9386767106555, -87.76718629963021)",DOLLAR TREE,Chains
1123,"DOLLAR TREE STORES, INC.",DOLLAR TREE #4204,60643.0,"(41.68241494648978, -87.66275655454947)",DOLLAR TREE,Chains
1124,"DOLLAR TREE STORES, INC.",DOLLAR TREE# 4691,60636.0,"(41.780960095909485, -87.68383372623487)",DOLLAR TREE,Chains
1125,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORES # 798,60630.0,"(41.97693688769671, -87.76907431197014)",DOLLAR TREE,Chains
1126,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06910,60655.0,"(41.69228559655915, -87.70070391157336)",DOLLAR TREE,Chains
1127,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06868,60651.0,"(41.90216402589663, -87.75338372358038)",DOLLAR TREE,Chains
1128,"DOLLAR TREE STORES, INC.",DOLLAR TREE  STORE #866,60634.0,"(41.938985968940344, -87.80692906479528)",DOLLAR TREE,Chains
1129,"DOLLAR TREE STORES, INC.",DOLLAR TREE # 5705,60632.0,"(41.81508827040597, -87.70238854425311)",DOLLAR TREE,Chains
1130,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06407,60647.0,"(41.92179534201553, -87.69578194352508)",DOLLAR TREE,Chains
1131,"DOLLAR TREE STORES, INC.",DOLLAR TREE #7261,60628.0,"(41.70713532161834, -87.61824172993401)",DOLLAR TREE,Chains
1132,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07725,60623.0,"(41.84428700646609, -87.71387967140731)",DOLLAR TREE,Chains
1133,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06417,60639.0,"(41.93153003285142, -87.73847674963649)",DOLLAR TREE,Chains
1134,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06754,60634.0,"(41.95325037760734, -87.76982734409482)",DOLLAR TREE,Chains
1135,"DOLLAR TREE STORES, INC.",DOLLAR TREE # 05951,60655.0,"(41.700355274179636, -87.72054089644553)",DOLLAR TREE,Chains
1136,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5169,60632.0,"(41.80024559493103, -87.74281052198738)",DOLLAR TREE,Chains
1137,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06354,60652.0,"(41.749690235776804, -87.72123626641549)",DOLLAR TREE,Chains
1138,"DOLLAR TREE STORES, INC.",DOLLAR TREE #08040,60619.0,"(41.75152941840924, -87.59248856477217)",DOLLAR TREE,Chains
1139,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5886,60620.0,"(41.72359844139405, -87.66258537641119)",DOLLAR TREE,Chains
1140,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06904,60608.0,"(41.85223513192112, -87.67910256829394)",DOLLAR TREE,Chains
1141,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07742,60609.0,"(41.79573843721342, -87.6842326698646)",DOLLAR TREE,Chains
1142,"DOLLAR TREE STORES, INC.",DOLLAR TREE,60649.0,"(41.76427686822517, -87.58642854152318)",DOLLAR TREE,Chains
1143,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORE #642,60643.0,"(41.72482906246921, -87.68203867164338)",DOLLAR TREE,Chains
1144,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07387,60640.0,"(41.96300809749762, -87.6546130694679)",DOLLAR TREE,Chains
1145,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5617,60608.0,"(41.83223357562379, -87.67487116463238)",DOLLAR TREE,Chains
1146,"DOLLAR TREE STORES, INC.",DOLLAR TREE #00645,60707.0,"(41.92376935343716, -87.78762609897198)",DOLLAR TREE,Chains
1147,"DOLLAR TREE STORES, INC.",DOLLAR TREE #08063,60629.0,"(41.76588128581981, -87.72258715772858)",DOLLAR TREE,Chains
1148,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06621,60641.0,"(41.942383513445016, -87.7290108595133)",DOLLAR TREE,Chains
1149,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5537,60630.0,"(41.970717205759456, -87.72824639431983)",DOLLAR TREE,Chains
1150,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06898,60651.0,"(41.895396331882885, -87.71149517525329)",DOLLAR TREE,Chains
1151,"DOLLAR TREE STORES, INC.",DOLLAR TREE STORE# 7227,60620.0,"(41.75006036273525, -87.6826991273179)",DOLLAR TREE,Chains
1152,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5986,60639.0,"(41.90929432198083, -87.76339582803539)",DOLLAR TREE,Chains
1153,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06214,60639.0,"(41.9169782000286, -87.73260544448168)",DOLLAR TREE,Chains
1154,"DOLLAR TREE STORES, INC.",DOLLAR TREE #06219,60620.0,"(41.75670804230894, -87.66374070999312)",DOLLAR TREE,Chains
1155,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07993,60659.0,"(41.99743158216899, -87.70071117468603)",DOLLAR TREE,Chains
1156,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07661,60612.0,"(41.8810954107797, -87.7050604260231)",DOLLAR TREE,Chains
1157,"DOLLAR TREE STORES, INC.",DOLLAR TREE #00733,60641.0,"(41.95587371310906, -87.74752229612432)",DOLLAR TREE,Chains
1158,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5461,60619.0,"(41.739733475995614, -87.60476326467969)",DOLLAR TREE,Chains
1159,"DOLLAR TREE STORES, INC.",DOLLAR TREE #07068,60653.0,"(41.80939889353178, -87.60830167397286)",DOLLAR TREE,Chains
1160,"DOLLAR TREE STORES, INC.",DOLLAR TREE #5685,60628.0,"(41.69764677314995, -87.5959137055594)",DOLLAR TREE,Chains
1161,"DOLLAR TREE STORES, INC.",DOLLAR TREE # 743,60608.0,"(41.834311070719124, -87.66389989325327)",DOLLAR TREE,Chains
1162,"RALPH LAUREN LIFESTYLE CONCEPTS, LLC",RL,60611.0,"(41.896615842663785, -87.62473176968788)",CARL'S JR.,Fast Food
1163,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #2458,60651.0,"(41.894996144572026, -87.76111370181205)",FAMILY DOLLAR,Chains
1164,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #7469,60647.0,"(41.931847783035664, -87.7134266263389)",FAMILY DOLLAR,Chains
1165,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6542,60649.0,"(41.751830032952626, -87.5668021239172)",FAMILY DOLLAR,Chains
1166,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #2465,60643.0,"(41.70680241420421, -87.64330932677154)",FAMILY DOLLAR,Chains
1167,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #1708,60649.0,"(41.75193793360491, -87.55908694571022)",FAMILY DOLLAR,Chains
1168,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #1860,60633.0,"(41.65327599257068, -87.55198841891846)",FAMILY DOLLAR,Chains
1169,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 28348,60634.0,"(41.932615945140874, -87.76614648008204)",FAMILY DOLLAR,Chains
1170,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6527,60638.0,"(41.77788679819546, -87.76461743627728)",FAMILY DOLLAR,Chains
1171,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #3158,60608.0,"(41.83156420047458, -87.64598002242634)",FAMILY DOLLAR,Chains
1172,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #6092,60618.0,"(41.96095898491799, -87.71809859241249)",FAMILY DOLLAR,Chains
1173,"FAMILY DOLLAR, INC.",FAMILY DOLLAR  #5392,60620.0,"(41.736044089543576, -87.65340424179776)",FAMILY DOLLAR,Chains
1174,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #7057,60636.0,"(41.78662771669083, -87.6650438736207)",FAMILY DOLLAR,Chains
1175,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 8532,60638.0,"(41.794017543044355, -87.7741473714093)",FAMILY DOLLAR,Chains
1176,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6681,60639.0,"(41.917218139096136, -87.75683560519089)",FAMILY DOLLAR,Chains
1177,"FAMILY DOLLAR, INC.",FAMILY DOLLAR  STORE # 6538,60644.0,"(41.865674118765014, -87.76669937716034)",FAMILY DOLLAR,Chains
1178,"FAMILY DOLLAR, INC.",FAMILY DOLLAR,60619.0,"(41.751269442221336, -87.61244435995708)",FAMILY DOLLAR,Chains
1179,"FAMILY DOLLAR, INC.",FAMILY DOLLAR  # 5195,60636.0,"(41.77900796326408, -87.68348610631574)",FAMILY DOLLAR,Chains
1180,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #5063,60636.0,"(41.760022355990365, -87.66380695062652)",FAMILY DOLLAR,Chains
1181,"FAMILY DOLLAR, INC.",FAMILY DOLLAR,60637.0,"(41.77896886166688, -87.60575207723603)",FAMILY DOLLAR,Chains
1182,"FAMILY DOLLAR, INC.",FAMILY DOLLAR,60632.0,"(41.80335577638984, -87.70398402453513)",FAMILY DOLLAR,Chains
1183,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #6460,60642.0,"(41.89597974726453, -87.6662013289053)",FAMILY DOLLAR,Chains
1184,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE  # 6918,60625.0,"(41.96832648051289, -87.71006995436326)",FAMILY DOLLAR,Chains
1185,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #5478,60659.0,"(41.995309898829866, -87.68995109489313)",FAMILY DOLLAR,Chains
1186,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE  #6573,60629.0,"(41.77910272825086, -87.70167688762466)",FAMILY DOLLAR,Chains
1187,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORES,60617.0,"(41.73286936959206, -87.58497480236545)",FAMILY DOLLAR,Chains
1188,"FAMILY DOLLAR, INC.",FAMILY DOLLAR,60651.0,"(41.90612787524913, -87.72655403088633)",FAMILY DOLLAR,Chains
1189,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #3301,60617.0,"(41.72998640069074, -87.5511082442565)",FAMILY DOLLAR,Chains
1190,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 5539,60639.0,"(41.924355928882214, -87.74584951113542)",FAMILY DOLLAR,Chains
1191,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6642,60619.0,"(41.73660345424306, -87.61517429063863)",FAMILY DOLLAR,Chains
1192,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6778,60651.0,"(41.902043420687036, -87.76490196691752)",FAMILY DOLLAR,Chains
1193,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #2668,60622.0,"(41.90305628981269, -87.69454089298074)",FAMILY DOLLAR,Chains
1194,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6944,60629.0,"(41.76471852659275, -87.68865923181421)",FAMILY DOLLAR,Chains
1195,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #5630,60620.0,"(41.74787837599046, -87.64410803123062)",FAMILY DOLLAR,Chains
1196,"FAMILY DOLLAR, INC.",FAMILY  DOLLAR  #5834,60608.0,"(41.85786568003929, -87.66868421953994)",FAMILY DOLLAR,Chains
1197,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE # 7612,60620.0,"(41.74952873426382, -87.66327188495607)",FAMILY DOLLAR,Chains
1198,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #7078,60647.0,"(41.92461775381773, -87.72502013417774)",FAMILY DOLLAR,Chains
1199,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE # 6772,60619.0,"(41.76544527111569, -87.62289031728608)",FAMILY DOLLAR,Chains
1200,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #6514,60632.0,"(41.80125140371566, -87.68503553161067)",FAMILY DOLLAR,Chains
1201,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #3895,60621.0,"(41.773939261892544, -87.64448887199883)",FAMILY DOLLAR,Chains
1202,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 4666,60649.0,"(41.76601071201035, -87.57151874606954)",FAMILY DOLLAR,Chains
1203,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #7361,60643.0,"(41.67768898431073, -87.64302612668608)",FAMILY DOLLAR,Chains
1204,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 7726,60647.0,"(41.90999732784789, -87.7076577613768)",FAMILY DOLLAR,Chains
1205,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 7653,60609.0,"(41.796234875219376, -87.63040492438661)",FAMILY DOLLAR,Chains
1206,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #6618,60624.0,"(41.88053599680486, -87.73244354885557)",FAMILY DOLLAR,Chains
1207,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #6423,60626.0,"(42.007779349379355, -87.66693986143719)",FAMILY DOLLAR,Chains
1208,"FAMILY DOLLAR, INC.",FAMILY DOLLAR  #5002,60644.0,"(41.87932841566754, -87.75517454717559)",FAMILY DOLLAR,Chains
1209,"FAMILY DOLLAR, INC.",FAMILY DOLLAR  #5719,60643.0,"(41.72121592170716, -87.6537857873069)",FAMILY DOLLAR,Chains
1210,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE  #6594,60628.0,"(41.70732288140044, -87.62031856774063)",FAMILY DOLLAR,Chains
1211,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #6083,60653.0,"(41.8142270728725, -87.60652337440737)",FAMILY DOLLAR,Chains
1212,"FAMILY DOLLAR, INC.",FAMILY DOLLAR # 5692,60647.0,"(41.91034398828906, -87.69538758893816)",FAMILY DOLLAR,Chains
1213,"FAMILY DOLLAR, INC.","FAMILY DOLLAR, INC.STORE #11319",60643.0,"(41.67858494239634, -87.68088927362999)",FAMILY DOLLAR,Chains
1214,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32124,60643.0,"(41.689431926833365, -87.66301447393185)",FAMILY DOLLAR,Chains
1215,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32004,60620.0,"(41.75100451806063, -87.62787736997439)",FAMILY DOLLAR,Chains
1216,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32601,60609.0,"(41.82946261866911, -87.67939156551236)",FAMILY DOLLAR,Chains
1217,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE #31879,60628.0,"(41.72179992030144, -87.6262986724053)",FAMILY DOLLAR,Chains
1218,"FAMILY DOLLAR, INC.","FAMILY DOLLAR, INC",60636.0,"(41.77692931309676, -87.68372871522064)",FAMILY DOLLAR,Chains
1219,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE # 10874,60629.0,"(41.7737656619844, -87.7227811540202)",FAMILY DOLLAR,Chains
1220,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #31464,60636.0,"(41.77027875612214, -87.66411243260531)",FAMILY DOLLAR,Chains
1221,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32151,60617.0,"(41.722442957241576, -87.5686091420442)",FAMILY DOLLAR,Chains
1222,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #31944,60608.0,"(41.85223513192112, -87.67910256829394)",FAMILY DOLLAR,Chains
1223,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32279,60617.0,"(41.70280510016073, -87.52749847324117)",FAMILY DOLLAR,Chains
1224,"FAMILY DOLLAR, INC.",FAMILY DOLLAR,60647.0,"(41.922238718628485, -87.69651056712819)",FAMILY DOLLAR,Chains
1225,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #31994,60649.0,"(41.7573962131662, -87.58625101198423)",FAMILY DOLLAR,Chains
1226,"FAMILY DOLLAR, INC.",FAMILY DOLLAR A#32239,60630.0,"(41.96726667006631, -87.72814704777674)",FAMILY DOLLAR,Chains
1227,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32335,60618.0,"(41.94645156351348, -87.71316830471574)",FAMILY DOLLAR,Chains
1228,"FAMILY DOLLAR, INC.",FAMILY DOLLAR STORE # 10729,60628.0,"(41.685954108027744, -87.62097318063547)",FAMILY DOLLAR,Chains
1229,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #32483,60620.0,"(41.7501131663485, -87.67389859853418)",FAMILY DOLLAR,Chains
1230,"FAMILY DOLLAR, INC.","FAMILY DOLLAR, INC.",60623.0,"(41.8444698619864, -87.71653199903454)",FAMILY DOLLAR,Chains
1231,"FAMILY DOLLAR, INC.","FAMILY DOLLAR, INC. # 11064",60634.0,"(41.93808186854184, -87.79373327564785)",FAMILY DOLLAR,Chains
1232,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #21940,60623.0,"(41.850290588870784, -87.72457827485373)",FAMILY DOLLAR,Chains
1233,"FAMILY DOLLAR, INC.",FAMILY DOLLAR #31914,60612.0,"(41.8753632611998, -87.70581862493712)",FAMILY DOLLAR,Chains
1234,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY # 8980,60626.0,"(42.00044349612888, -87.66085935090256)",CVS,Chains
1235,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #8910,60601.0,"(41.88607017398008, -87.62053658903366)",CVS,Chains
1236,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #4979,60620.0,"(41.75031089078853, -87.68270740154647)",CVS,Chains
1237,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #8738,60616.0,"(41.83794567297379, -87.64545982730418)",CVS,Chains
1238,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #8519,60643.0,"(41.69236151881665, -87.68102643822441)",CVS,Chains
1239,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #5768,60606.0,"(41.87961626801739, -87.63976452343368)",CVS,Chains
1240,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #5001,60657.0,"(41.937486801143905, -87.64416737601799)",CVS,Chains
1241,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #4781,60601.0,"(41.885906059506326, -87.62437183736003)",CVS,Chains
1242,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #3742,60610.0,"(41.88908714541623, -87.6320084936841)",CVS,Chains
1243,"SOUTH WABASH CVS, L.L.C.",CVS/PHARMACY #3674,60603.0,"(41.880636502951894, -87.62602053075415)",CVS,Chains
1244,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #2846,60652.0,"(41.73524227693795, -87.74084401681829)",CVS,Chains
1245,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #8751,60618.0,"(41.955707570698344, -87.67967808902932)",CVS,Chains
1246,"HIGHLAND PARK CVS, L.L.C.",CVS/PHARMACY #2981,60610.0,"(41.90398663767977, -87.62853057119635)",CVS,Chains
